Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
116553190,TP53,tumor protein p53,Sapajus apella,tufted capuchin,XM_032280430.1,XP_032136321.1,,model,,default-seq
116578338,TP53,tumor protein p53,Mustela erminea,ermine,XM_032322544.1,XP_032178435.1,,model,,default-seq
116649291,TP53,tumor protein p53,Phoca vitulina,harbor seal,XM_032431962.1,XP_032287853.1,,model,,default-seq
116686339,tp53,tumor protein p53,Etheostoma spectabile,orangethroat darter,XM_032511329.1,XP_032367220.1,,model,,default-seq
116732253,tp53,tumor protein p53,Xiphophorus hellerii,green swordtail,XM_032582297.1,XP_032438188.1,,model,,default-seq
116745739,TP53,tumor protein p53,Phocoena sinus,vaquita,XM_032616755.1,XP_032472646.1,,model,,default-seq
116833193,TP53,tumor protein p53,Chelonoidis abingdonii,Abingdon island giant tortoise,XM_032794536.1,XP_032650427.1,,model,,default-seq
116856570,TP53,tumor protein p53,Lontra canadensis,Northern American river otter,XM_032840028.1,XP_032695919.1,,model,,default-seq
116908890,Tp53,tumor protein p53,Rattus rattus,black rat,XM_032912336.1,XP_032768227.1,,model,,default-seq
117009902,TP53,tumor protein p53,Catharus ustulatus,Swainson's thrush,XM_033084255.1,XP_032940146.1,,model,,default-seq
117013763,TP53,tumor protein p53,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033091194.1,XP_032947085.1,,model,,default-seq
117067758,TP53,tumor protein p53,Trachypithecus francoisi,Francois's langur,XM_033184717.1,XP_033040608.1,,model,,default-seq
117350793,TP53,tumor protein p53,Geotrypetes seraphini,,XM_033925416.1,XP_033781307.1,,model,,default-seq
117438105,LOC117438105,tumor protein p53,Melopsittacus undulatus,budgerigar,XM_034073521.1,XP_033929412.1,,model,,default-seq
117710574,Tp53,tumor protein p53,Arvicanthis niloticus,African grass rat,XM_034505539.1,XP_034361430.1,,model,,default-seq
118000034,TP53,tumor protein p53,Mirounga leonina,Southern elephant seal,XM_034989514.1,XP_034845405.1,,model,,default-seq
118094938,TP53,tumor protein p53,Zootoca vivipara,common lizard,XM_035135727.1,XP_034991618.1,,model,,default-seq
118526306,TP53,tumor protein p53,Halichoerus grypus,gray seal,XM_036077514.1,XP_035933407.1,,model,,default-seq
118589738,Tp53,tumor protein p53,Onychomys torridus,southern grasshopper mouse,XM_036197270.1,XP_036053163.1,,model,,default-seq
118634552,TP53,tumor protein p53,Molossus molossus,Pallas's mastiff bat,XM_036269156.1,XP_036125049.1,,model,,default-seq
118672084,TP53,tumor protein p53,Myotis myotis,,XM_036341447.1,XP_036197340.1,,model,,default-seq
118726809,TP53,tumor protein p53,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036451999.1,XP_036307892.1,,model,,default-seq
118856593,TP53,tumor protein p53,Trichosurus vulpecula,common brushtail,XM_036766977.1,XP_036622872.1,,model,,default-seq
118886638,TP53,tumor protein p53,Balaenoptera musculus,Blue whale,XM_036836670.1,XP_036692565.1,,model,,default-seq
118917744,TP53,tumor protein p53,Manis pentadactyla,Chinese pangolin,XM_036895866.1,XP_036751761.1,,model,,default-seq
118974748,TP53,tumor protein p53,Sturnira hondurensis,,XM_037028382.1,XP_036884277.1,,model,,default-seq
119053542,TP53,tumor protein p53,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037151170.1,XP_037007065.1,,model,,default-seq
119230677,TP53,tumor protein p53,Talpa occidentalis,Iberian mole,XM_037492036.1,XP_037347933.1,,model,,default-seq
119514044,TP53,tumor protein p53,Choloepus didactylus,southern two-toed sloth,XM_037809580.1,XP_037665508.1,,model,,default-seq
119714806,TP53,tumor protein p53,Anas platyrhynchos,mallard,XM_038171817.1,XP_038027745.1,,model,,default-seq
119813419,Tp53,tumor protein p53,Arvicola amphibius,Eurasian water vole,XM_038328731.1,XP_038184659.1,,model,,default-seq
119849273,TP53,tumor protein p53,Dermochelys coriacea,leatherback sea turtle,XM_038386130.1,XP_038242058.1,,model,,default-seq
119946776,TP53,tumor protein p53,Tachyglossus aculeatus,Australian echidna,XM_038768227.1,XP_038624155.1,,model,,default-seq
120231386,TP53,tumor protein p53,Hyaena hyaena,striped hyena,XM_039231497.1,XP_039087428.1,,model,,default-seq
120305710,TP53,tumor protein p53,Crotalus tigris,Tiger rattlesnake,XM_039337929.1,XP_039193863.1,,model,,default-seq
120381866,TP53,tumor protein p53,Mauremys reevesii,Reeves's turtle,XM_039500024.1,XP_039355958.1,,model,,default-seq
120589680,TP53,tumor protein p53,Pteropus giganteus,Indian flying fox,XM_039847238.1,XP_039703172.1,,model,,default-seq
120866037,TP53,tumor protein p53,Oryx dammah,scimitar-horned oryx,XM_040243464.1,XP_040099398.1,,model,,default-seq
120933851,TP53,tumor protein p53,Rana temporaria,common frog,XM_040347265.1,XP_040203199.1,,model,,default-seq
121015982,TP53,tumor protein p53,Puma yagouaroundi,jaguarundi,XM_040453335.1,XP_040309269.1,,model,,default-seq
121169772,TP53,tumor protein p53,Ochotona curzoniae,black-lipped pika,XM_041000460.1,XP_040856394.1,,model,,default-seq
121456449,Tp53,tumor protein p53,Microtus oregoni,creeping vole,XM_041664596.1,XP_041520530.1,,model,,default-seq
121468489,TP53,tumor protein p53,Taeniopygia guttata,zebra finch,XM_041712170.1,XP_041568104.1,,model,,default-seq
121499929,TP53,tumor protein p53,Vulpes lagopus,Arctic fox,XM_041771191.1,XP_041627125.1,,model,,default-seq
